              0              0              0              0              0
              0              0              0              0              0
              0              0              0              0              0
              0              0              0              0              0
    -0.00609829     -0.0543409      0.0342145     -0.0537595     0.00166347
      0.0314484     -0.0499436     0.00617191     -0.0279449      0.0116153
        0.13611     -0.0288603      0.0569115      0.0126228     0.00464241
       0.112464      -0.061775       0.119487     -0.0348005      -0.129208
      0.0682035     -0.0847646      0.0127482      -0.030542      -0.167479
       0.064135     -0.0897604      -0.021862     -0.0327019      -0.116193
      0.0797739      -0.122736      0.0493465     0.00922826      -0.127145
       0.109414      -0.056023      0.0492032    -0.00548888      -0.063244
      0.0382292     -0.0597759      0.0231951     -0.0016009      0.0235815
      0.0358056     -0.0770675     0.00627249     -0.0318689     -0.0574139
     -0.0153908     -0.0333572      0.0611939     -0.0965539      -0.103131
      0.0638573     -0.0237524       0.050039     -0.0208175      -0.197656
      0.0890622     -0.0232722      0.0733171     -0.0796538      -0.131936
       0.112476     -0.0938947      0.0639499     -0.0286208      -0.136281
      0.0859567      -0.141616      0.0540101      -0.082237     -0.0921618
      0.0775366      -0.129743      0.0479724     -0.0771829     -0.0304666
      0.0657673     -0.0568714       0.100682     -0.0507952     -0.0223128
      0.0654294      -0.047682     0.00302586     0.00127471     -0.0325051
       0.108661     0.00424733     -0.0342206     0.00334276       0.069359
      0.0971402      0.0428257      -0.175338      0.0704413      0.0526695
      0.0675492      0.0200857      -0.195581       0.147074      0.0957926
      0.0887301     -0.0429793       -0.15773       0.167323      0.0841462
      0.0380206     -0.0902787      -0.185058       0.204844      0.0607697
      0.0962915      -0.103635      -0.192676        0.17213      0.0440328
       0.151365     -0.0710831      -0.148167       0.229635     -0.0409296
        0.18865     -0.0640193      -0.192155       0.301002    -0.00297091
       0.187102     -0.0682234      -0.275876       0.314782       0.120703
       0.217766      -0.162444      -0.314107       0.192365      0.0641351
       0.199116      -0.167624        -0.2397          0.228       0.162875
       0.164162      -0.212893      -0.211504       0.232116      0.0484789
       0.148237      -0.142259      -0.122408       0.200745      0.0988683
       0.181534      -0.122796     -0.0960969       0.191119      0.0829487
       0.098959       -0.10527      -0.019013       0.225369      0.0373912
      0.0229812      -0.132442     -0.0336028       0.189298    -0.00599018
       0.134164      -0.250556     -0.0192175       0.166518     -0.0960384
       0.169078      -0.238568     -0.0427993       0.170986    -0.00694153
       0.151377      -0.237838     -0.0880673         0.1769     -0.0313486
      0.0649676      -0.213708      -0.064978       0.267146     -0.0586089
      0.0733462       -0.27491     -0.0749322        0.19096     -0.0110049
      0.0945817      -0.298902     -0.0304895       0.219231      0.0303787
      0.0838894       -0.28162     0.00344365       0.149167     -0.0364095
      0.0481926      -0.283081     -0.0119887       0.161904     -0.0273052
       0.038285      -0.267044     -0.0164378       0.156319      -0.063201
      0.0380146      -0.289745      0.0110736       0.134967        -0.1007
      0.0761607      -0.365377      0.0504652       0.179851      -0.104771
       0.101089      -0.425989      0.0342883      0.0869909      -0.130816
       0.103255       -0.47933      0.0534701       0.118558      -0.162637
     -0.0136222      -0.507408      0.0781653      0.0309151     -0.0977084
      0.0504389      -0.480207       0.130337     -0.0432254      -0.168753
      0.0531612      -0.443226      0.0979998     -0.0770313      -0.230757
      0.0415832      -0.499262      0.0972429     -0.0943666      -0.197704
     -0.0608745      -0.452934      0.0879688     -0.0600494      -0.178257
         -0.043      -0.366038      0.0481218     -0.0707873      -0.109383
      0.0118801      -0.375056    -0.00888184     -0.0861663      -0.128334
    -0.00786722      -0.352825     -0.0144861      -0.078104      -0.128126
      0.0305124       -0.31742      0.0441327      -0.136405      -0.118167
      0.0815562      -0.177165      0.0706997     -0.0309596     -0.0729086
       0.169813      -0.162638      -0.079069     -0.0282184     -0.0945921
       0.268767      -0.104387     -0.0789271      0.0510414     -0.0962831
        0.35151      -0.150018     -0.0270675      0.0608647      -0.180722
       0.360096      -0.213533    -0.00986664      0.0471223      -0.144954
       0.351382      -0.184198     -0.0441199       0.105789      -0.174522
       0.373455      -0.266663      0.0283622      0.0986191      -0.176604
       0.344292      -0.313594     -0.0678944      0.0682708      -0.159031
       0.237888      -0.289022   -0.000993029      0.0825436      -0.145104
       0.258909      -0.282942     0.00932462      0.0604201      -0.128625
        0.33393      -0.310692      0.0373788      0.0905451      -0.123833
       0.365298      -0.220143     -0.0134854      0.0838719      -0.158257
        0.29337      -0.138469     -0.0167476      -0.105587       -0.15867
       0.240648      -0.114996     -0.0823239      -0.190496     -0.0921096
       0.174715     -0.0938786      -0.100656       -0.12393      0.0218303
       0.150887      -0.116768     -0.0376698       -0.16247   -0.000135604
      0.0813584     -0.0551153     0.00104992      -0.145397     -0.0864556
       0.083341     -0.0308943      0.0541982      -0.198198     -0.0894564
       0.133626     0.00129875     0.00179007       -0.24684      -0.131911
       0.165304     -0.0316247    -0.00806414      -0.330386     -0.0433747
           0.11     -0.0983713     -0.0565953      -0.195417      0.0102771
       0.118062     -0.0881759      -0.123595      -0.146613      0.0352148
       0.173489     -0.0152071      -0.216581      -0.119695     -0.0517171
       0.142836       0.007353      -0.307044      -0.186839     -0.0211768
       0.159001     -0.0140893      -0.216306       -0.12337     -0.0452576
       0.248431      -0.037249      -0.196736      -0.158058     -0.0708368
       0.246394     0.00842448      -0.154502     -0.0609479      -0.136182
       0.218875     -0.0379819      -0.187701     -0.0298253      -0.130775
       0.241409     -0.0695741      -0.174127     -0.0020777      -0.123963
       0.174703      -0.118066      -0.164732     -0.0548059     -0.0389993
       0.214456     -0.0915716      -0.170544     -0.0919222     -0.0068295
       0.285546      -0.102237      -0.177812     -0.0498853      0.0101106
       0.335647      -0.148125       -0.20257    -0.00227714     -0.0242243
       0.344098      -0.158559      -0.118675    -0.00935531    -0.00980164
