         39.0945         43.2112         38.9612         49.8703         35.6184
         9.00887         9.71202          10.563         9.62725         8.85481
         3.11814         3.83688         3.83877          3.9418         3.90869
         2.08226         1.81542         2.48251         1.86933         1.99549
         1.28125         1.33505          1.2533         1.00805         1.13335
        0.670717        0.816639        0.907144        0.657714        0.719976
        0.541516        0.585326         0.50189        0.473315        0.656416
        0.345452        0.456129        0.375512         0.41082        0.484469
        0.317023        0.358238        0.266472        0.309082        0.367351
         0.28014        0.253792        0.293194        0.298543        0.308249
        0.291499        0.254596        0.246243        0.290732        0.243669
        0.183069          0.1658        0.216928        0.214708        0.245337
        0.144137         0.18311        0.198727        0.187787        0.245686
        0.138516        0.166292        0.199424        0.140463        0.177193
        0.118239       0.0996818        0.140066        0.153985        0.139591
        0.120973        0.101235        0.127489        0.119933       0.0931778
        0.108011       0.0840211         0.10255        0.108346       0.0948209
        0.106892       0.0892588        0.101002       0.0859655       0.0829909
       0.0848866       0.0891369       0.0918036       0.0864884       0.0711391
       0.0763584       0.0794702       0.0655167       0.0706464       0.0690807
       0.0682282       0.0576525       0.0840162       0.0709326       0.0558026
       0.0689023       0.0738003       0.0637396       0.0598192       0.0512222
       0.0480877        0.057295       0.0557766       0.0599594       0.0479234
       0.0445434       0.0584902        0.064941       0.0446006       0.0485682
       0.0595481       0.0420628       0.0445891       0.0483364       0.0611597
       0.0450435       0.0451293       0.0454125       0.0398982       0.0544479
       0.0473029       0.0375446       0.0443531       0.0378009       0.0394592
       0.0424536        0.040159        0.051768       0.0422052       0.0291356
       0.0410078       0.0347642       0.0452814       0.0284335       0.0346841
       0.0311035       0.0307659       0.0353051       0.0289229       0.0337552
       0.0311279       0.0270534       0.0245086       0.0279456        0.030421
       0.0332618       0.0277484       0.0281566       0.0244123       0.0362195
       0.0291858        0.027047       0.0274515       0.0248499       0.0277979
       0.0246749       0.0258125       0.0213295       0.0253116       0.0280574
       0.0268019       0.0286404       0.0250178       0.0268382       0.0240891
       0.0238132       0.0315447       0.0176751       0.0188723       0.0254017
       0.0244046       0.0273844       0.0254853       0.0237021       0.0230951
       0.0241434       0.0232601       0.0226128       0.0216778       0.0242636
       0.0223284       0.0240722        0.015857       0.0256915       0.0217687
        0.018854        0.024006       0.0175565        0.019786       0.0186356
       0.0163947       0.0198068       0.0188934       0.0184818       0.0196618
       0.0167747       0.0207325       0.0236897       0.0147783       0.0170893
        0.013752       0.0189111       0.0184932       0.0165744       0.0227162
       0.0153131       0.0173449       0.0213652       0.0197083        0.017381
