              0    -0.00121966     -0.0120756    -0.00511199     -0.0158128
     -0.0153219    -0.00772036    -0.00730709     -0.0125004    -0.00775007
    -0.00566558      0.0156378      0.0191987      0.0292163      0.0367582
      0.0351122       0.031393      0.0242075      0.0370496      0.0273207
    0.000323858    -0.00740678     -0.0125484     -0.0325758     -0.0317463
     -0.0403751      -0.040103     -0.0415488     -0.0479279      -0.048186
     -0.0391216     -0.0349613     -0.0421044     -0.0276603     -0.0193247
     -0.0224838     -0.0155332    -0.00326267    -0.00276524    -0.00558873
     0.00597583    -0.00722668    -0.00846523     -0.0130902     -0.0122366
     0.00461847     0.00446986    0.000369078    -0.00278718    -0.00882891
     -0.0247039     -0.0343381     -0.0260233      -0.014716     -0.0278246
     -0.0372638     -0.0211955     -0.0193961     -0.0208212    -0.00643127
     -0.0263034     -0.0203608     -0.0202986     -0.0149396     -0.0267657
     -0.0153305    -0.00960392     -0.0238651     -0.0247667      -0.015109
     -0.0171463     -0.0211539     -0.0314256     -0.0324598     -0.0431447
     -0.0352522     -0.0357241     -0.0344084     -0.0347317      -0.034196
     -0.0224366     -0.0237907     -0.0102759    0.000848454     0.00534569
     0.00661832     0.00714222     0.00833996     -0.0102678     -0.0002591
     -0.0025181     0.00680777      0.0166487     0.00906323     0.00939895
      0.0293527      0.0278416      0.0353213     0.00640239      0.0197915
      0.0169493       0.011833     0.00759491     0.00171707      0.0177309
      0.0267049      0.0313496      0.0186239      0.0240521       0.029332
      0.0276673      0.0181361     0.00806505    0.000941388      0.0101095
     0.00617455      0.0181472      0.0143916      0.0108736     0.00627046
     0.00346809       0.015411      0.0207309      0.0274986      0.0404459
      0.0234893      0.0322252      0.0326048      0.0219995      0.0383493
      0.0451483      0.0462737        0.04433      0.0252209      0.0307346
      0.0551324      0.0625849      0.0424328      0.0316035     0.00995186
   -0.000254292    -0.00180416    -0.00444669      0.0073381      0.0163155
      0.0365417      0.0311766      0.0201348      0.0231757      0.0260472
     0.00453628     0.00294752       0.014916      0.0304709      0.0262131
      0.0365136      0.0442903      0.0463173      0.0498923      0.0494756
      0.0467856      0.0316181      0.0335791      0.0476991      0.0559833
      0.0471414      0.0324641      0.0256524      0.0222878      0.0171045
     0.00863105      0.0310112     0.00575381     0.00823731     0.00549201
     -0.0126325    -0.00418168    -0.00424779    -0.00911384    -0.00646401
      0.0104596     0.00850551     0.00618073    -0.00336268   -0.000436276
    -0.00538275      -0.021097     -0.0184384     -0.0145168     0.00544645
   -0.000373546      0.0019556     -0.0124416     -0.0149578      -0.027374
     -0.0181655     -0.0130033     -0.0204206     -0.0120772    -0.00439253
     0.00381805     0.00258724     0.00302868     0.00948013    -0.00243525
     -0.0154647     -0.0216106     -0.0245029     -0.0273099     -0.0229976
     -0.0213109     -0.0225973     -0.0219948     -0.0227846     -0.0220548
     -0.0292865     -0.0286648     -0.0355887      -0.029895     -0.0323032
